Volume,Part,type,description,bibliographicCitation,WFOID,language,contributor,audience,rightsHolder,created,creator,source,rights,license,URI
9,4,ecology,"Tall climber in evergreen forest, limestone; at low altitudes.","Alsomitra macrocarpa. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 416. Accessed 2021-07-31",wfo-0000528348,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528348,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03981
9,4,ecology,"Prefers a (strong to) light monsoon climate. Common in open forest, scrub, along waste land, and roadsides; 0–400 m altitude; flowering & fruiting throughout the year.","Coccinia grandis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 423. Accessed 2021-07-31",wfo-0000612919,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000612919,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03988
9,4,ecology,"Scrub, roadsides, forest edges; on soil over granite as well as on limestone; 200–1,800 m altitude.","Cucumis hystrix. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 427. Accessed 2021-07-31",wfo-0000628887,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000628887,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03990
9,4,ecology,"Disturbed wet forest margins, seasonal forest; thickets, evergreen forest, bamboo forest, grass-land; in limestone areas, but also found on granite bedrock; 0–1,600 m altitude; flowering August and September; fruiting September to December.","Diplocyclos palmatus. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 432. Accessed 2021-07-31",wfo-0000650181,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000650181,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03999
9,4,ecology,"In open scrub; on limestone, in rock crevices, or among stones; up to 550 m altitude; flowering & fruiting mainly between September and January.","Gomphogyne cirromitrata minor. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 438. Accessed 2021-07-31",wfo-0000509330,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509330,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04003
9,4,ecology,"Open forest and scrub, and over rocks; common on limestone, also on granite; lowland up to 1,800 m altitude; flowering & fruiting mainly in the rainy season.","Gomphogyne cirromitrata. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 436. Accessed 2021-07-31",wfo-0000509329,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509329,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04001
9,4,ecology,"Thickets, grassy slopes; on limestone as well as on granite bedrock; flowering & fruiting during September to December; at altitudes between sea-level and 1,600 m.","Gomphogyne heterosperma. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 440. Accessed 2021-07-31",wfo-0000705802,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000705802,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04004
9,4,ecology,"On open ground and grassy slopes, in bamboo bushes, common on rocky slopes; on granite bedrock and limestone; 1,000–1,800 m altitude; flowering & fruiting between September and December.","Gomphogyne heterosperma vittata. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 442. Accessed 2021-07-31",wfo-0000509331,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509331,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04006
9,4,ecology,"Forest edges, clearings, scrub, in hedges and in open fields; 0–1,000 m. altitude; flowering & fruiting throughout the year.","Gymnopetalum chinense. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 443. Accessed 2021-07-31",wfo-0000712769,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000712769,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04008
9,4,ecology,"Roadsides, disturbed places; 0–1,000 m altitude; flowering & fruiting throughout the year.","Gymnopetalum scabrum. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 445. Accessed 2021-07-31",wfo-0000509456,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509456,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04009
9,4,ecology,"Exposed on limestone bed-rock; 1,750–2,400 m altitude; flowering during September–November; fruiting during October–December.","Gynostemma microspermum. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 448. Accessed 2021-07-31",wfo-0000713301,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000713301,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04011
9,4,ecology,"In a variety of habitats: damp places in scrub and forest, often near water courses, also on limestone; at 200–2,400 m altitude; possible also at sea-level in the lowlands. Flowering & fruiting all through the year, but less frequent in April and May.<br><br>The following forms can be recognized for Thailand:","Gynostemma pentaphyllum. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 450. Accessed 2021-07-31",wfo-0000713306,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000713306,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04012
9,4,ecology,"In <i>Sphagnum</i> bog just below the summit, elfin forest, primary evergreen hillside forest; on granite bedrock; at altitudes between 1,700 and 2,600 m.","Gynostemma pentaphyllum grandiflorum. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 451. Accessed 2021-07-31",wfo-0000509468,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509468,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04015
9,4,ecology,Shaded in mixed evergreen and deciduous forest and on rugged limestone cliffs; only found on limestone; at altitudes between 400 and 450 m.,"Gynostemma pentaphyllum knemandrum. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 451. Accessed 2021-07-31",wfo-0000509469,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509469,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04016
9,4,ecology,"Shaded in primary and disturbed forest, often along small streams; granite bedrock, also on limestone; at altitudes between 600 and 1,500 m.","Gynostemma pentaphyllum pubescens. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 454. Accessed 2021-07-31",wfo-0000509470,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509470,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04017
9,4,ecology,"Forest edges, evergreen forest with bamboo on mountain slopes; loamy soil, also on limestone; up to 1,200 m altitude; flowering during February, March and November; flowering starts at night and continues into the next daytime; bracts with glands are visited by ants.","Hodgsonia heteroclita indochinensis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 455. Accessed 2021-07-31",wfo-0001040278,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001040278,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04020
9,4,ecology,"Disturbed places in evergreen forest, forest fringes, riversides; in soil over granite bedrock as well as on limestone; 100–250 m altitude; flowering at night, flowers fragrant; flowering during February and April, fruiting during December and April.","Hodgsonia macrocarpa. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 456. Accessed 2021-07-31",wfo-0000724152,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000724152,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04021
9,4,ecology,In garden hedges; at low altitudes; flowering in July.,"Indomelothria blumei. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 459. Accessed 2021-07-31",wfo-0000731578,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000731578,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04023
9,4,ecology,"Scrub and secondary places, forest edges; at low and medium altitudes.","Momordica charantia. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 464. Accessed 2021-07-31",wfo-0000376916,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000376916,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04030
9,4,ecology,"Forest and (degraded) forest edges on a wide range of land forms and soils; usually in the lowlands to 1,000 m altitude.","Momordica cochinchinensis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 466. Accessed 2021-07-31",wfo-0000376897,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000376897,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04033
9,4,ecology,"Scrub and edges of evergreen and deciduous forest, often in damp places; also on limestone; 200–1,400 m altitude; also cultivated; flowering between July and November; fruiting in September and October.","Momordica subangulata renigera. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 471. Accessed 2021-07-31",wfo-0000376583,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000376583,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04036
9,4,ecology,"Open scrub, edges of evergreen and deciduous forest; 50–1,150 m altitude; flowering in September and October, fruiting in December.","Momordica subangulata subangulata. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 469. Accessed 2021-07-31",wfo-0001040270,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001040270,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04035
9,4,ecology,"Mixed deciduous forest, evergreen seasonal forest and scrub, bamboo thickets, stream-sides; on limestone and phylletic bedrock; at 350–2,000 m altitude. Flowering & fruiting: August to November.","Mukia gracilis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 472. Accessed 2021-07-31",wfo-0000507663,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000507663,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04038
9,4,ecology,"Roadsides, (disturbed) forest and scrub edges; up to 1,500 m altitude. Flowering & fruiting throughout the year.","Mukia javanica. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 474. Accessed 2021-07-31",wfo-0000376085,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000376085,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04039
9,4,ecology,"Periodically dry places in a large variety of (degraded) scrub-land, savanna, and (seasonal) forest (edges); for Thailand recorded from shale bedrock; for Laos, Cambodia and Vietnam (Keraudren l.c.) recorded from basaltic rock; 1–1,300 m altitude. Flowering & fruiting throughout the year.","Mukia maderaspatana. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 475. Accessed 2021-07-31",wfo-0000376097,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000376097,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04040
9,4,ecology,On limestone rock; 50–400 m altitude; flowering & fruiting: June to December.,"Neoachmandra brevirostris. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 476. Accessed 2021-07-31",wfo-0000382525,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000382525,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04042
9,4,ecology,Roadsides in evergreen (secondary) forest; 100–600 m altitude; flowering & fruiting: August to December.,"Neoachmandra hermaphrodita. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 477. Accessed 2021-07-31",wfo-0000382519,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000382519,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04043
9,4,ecology,"In and along waste gardens, forest edges, shaded roadsides; 0–500(–1,400) m altitude; flowering & fruiting mainly July to December.","Neoachmandra indica. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 479. Accessed 2021-07-31",wfo-0001040297,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001040297,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04044
9,4,ecology,"In blackish soil in depression of limestone, shaded; at ca 100 m altitude; flowering & fruiting in September.","Neoachmandra platysperma. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 480. Accessed 2021-07-31",wfo-0000382558,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000382558,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04045
9,4,ecology,"Trailing in light shade over eroded limestone rock; 100–350 m altitude; flowering & fruiting: August to October. The fruits are bright red when ripe and juicy with big creamy-white seeds, which are carried away into crevices by ants, obviously facilitating local dispersal.","Neoachmandra sphaerosperma. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 480. Accessed 2021-07-31",wfo-0000378634,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000378634,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04046
9,4,ecology,"(Open deciduous) forest; gullies, damp shaded sites; on granitic, shale, or limestone bedrock; 100–1,500 m altitude; flowering & fruiting (June) July to November.","Neoachmandra wallichii. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 482. Accessed 2021-07-31",wfo-0001040301,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001040301,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04047
9,4,ecology,"In mixed (deciduous, dry) dipterocarp and bamboo forest; granitic and sandy soil, also on limestone; 25–700 m altitude; flowering: June to September; fruiting: September to November.","Neoalsomitra angustipetala. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 485. Accessed 2021-07-31",wfo-0000378624,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000378624,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04049
