WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000524959,In evergreen forests; at low altitudes.,ecology,EN,L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000524959,5,3,"Albertisia papuana . Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 308. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01422
wfo-0000524966,Shaded area near river in primary rain forests; at 150 m alt.,ecology,EN,L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000524966,5,3,"Albertisia puberula . Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 308. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01423
wfo-0000533338,"In lowland evergreen or mixed deciduous forests, sometimes on banks of rivers and streams.",ecology,EN,L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000533338,5,3,"Anamirta cocculus. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 337. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01461
wfo-0000543220,In evergreen forests; at low altitude.,ecology,EN,L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543220,5,3,"Arcangelisia flava. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 339. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01463
wfo-0000552287,Near streams in evergreen gully and on limestone boulders; at 1485–1620 m alt.,ecology,EN,L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552287,5,3,"Aspidocarya uvifera. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 333. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01456
wfo-0000552347,In evergreen forests; 100–400 m alt.,ecology,EN,P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552347,5,3,"Aspidopterys concava. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 288. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01406
wfo-0000552372,In mixed deciduous forests; 300–500 m alt.,ecology,EN,P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552372,5,3,"Aspidopterys hirsuta. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 293. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01409
wfo-0000552383,"On limestone hills, in mixed deciduous and scrub forests; 50–600 m alt.",ecology,EN,P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552383,5,3,"Aspidopterys nutans. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 291. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01408
wfo-0000552401,In mixed deciduous and scrub forests; 10–600 m alt.,ecology,EN,P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552401,5,3,"Aspidopterys thorelii. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 295. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01410
wfo-0000552402,In evergreen forests; 275–2000 m alt.,ecology,EN,P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552402,5,3,"Aspidopterys tomentosa. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 289. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01407
