WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000558019,"Erect, glabrous shrub up to 4 m with long, drooping branches; thorns 1 or 2 divergent in the leaf axils, up to 10–15 mm long, articulate at base, easily breakable. Stipules 2, minute, subulate. Leaves variable from suborbicular to ovate or elliptic, rounded or acute with pointed apex, terminated by a 1–2 mm thorn-like structure; upper surface shining; midrib prominent, 2–6 by 1.5–6 cm; petiole 2–8 mm. Inflorescences racemes or panicles in the leaf axils and larger panicles up to 25 cm terminal on the shoots. Bracts and floral parts persistent after flowering. Flowers yellowish green, polygamous. Male flowers crowded, subsessile; calyx ± deeply divided ca 2 mm; petals slightly longer, green, often finely serrate in upper part; filaments longer than corolla, anthers oblong. Female flowers: pedicel up to 8 mm; calyx and petals somewhat shorter than in the male flowers; staminodes with sterile, sagittate anthers, shorter than corolla; ovary imperfectly 4-loculed; stigma deeply bifid. Berry white, globose, 5–6 mm diam. Seeds (1–)2–3.",general,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000558019,7,2,"Azima sarmentosa. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 341. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02502
wfo-0000600974,"Annual or biennial herb up to 1 m with young stems glandular and with a strong smell of terpentine. Leaves broadly lanceolate to elliptic, 3–10(–20) by 2–3(–9) cm, attenuate at base, irregularly dentate, rarely laciniate or nearly entire; velvetly glandulose along the nerves. Inflorescence pyramidal, richly branced, leafy panicles, consisting of cymes with 2–10(–25) sessile flowers. The numerous leaves subtending the side branches of the inflorescence are diminishing towards apex. Perianth green, 1–1.5 mm with lobes free to the middle or more. Stamens 4(–5) or less, slightly exserted. Ovary spherical; stigmata 3. Seeds obovoid, 0.5–0.8 mm, subglabrous, dark brown, shining.",general,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000600974,7,2,"Chenopodium ambrosioides. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 254. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02401
wfo-0000601268,"Annual herb up to 1 m. Stems covered by vescicular hairs giving the plant a mealy touch. Leaves rhomboid to lanceolate, with sinuate margin, up to 7 by 4 cm, diminishing in upper parts to 1–2 by 0.7–1.5 cm, attenuate at base, obtuse-mucronate at apex, upper surface green, lower greyish, mealy. Inflorescence richly branched, leafy in lower part. Perianth divided to about the middle; lobes carinate. Stamens 5. Ovary spherical-ovoid. Fruit with perianth pentagonal in outline. Seeds discoid, ca 1 mm diam., black, shining with numerous radial lines.",general,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000601268,7,2,"Chenopodium ficifolium. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 254. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02402
wfo-0000830025,"Shrub to tree, young shoots glabrous. Leaves coriaceous to subcoriaceous; petiole 7–10 mm long, glabrous; lamina glabrous, broadly oblanceolate-obovate, (6–)8–11 cm long, (2.5–)3–6.5 cm broad; base acute, attenuate onto the petiole; apex rounded-obtuse to retuse, usually with a short retrorse apiculum; 6–7 primary veins on each side of the midrib, slightly raised above and below, reticulate venation sometimes visible below. Inflorescence axillary, racemose-decussate to paniculate, 1–4 cm long, 5- to many flowered; flowers fragrant; rachis single or paired, glabrous; pedicels 0.5–1 mm long (to 3 mm in fruit). Calyx glabrous; tube 0.5 mm; lobes acutely triangular, 0.5–0.75 mm long. Corolla white; lobes strap-shaped, 2–3 mm long, 0.5–0.75 mm broad. Anthers very broadly ellipsoid, 1 mm long; filaments 0.5 mm long; connective not developed. Ovary bottle-shaped, 1 mm long; style scarcely differentiated, 0.25 mm long, stigma ± sessile, slightly 2-lobed. Fruit black when ripe, 10–11 mm long, 7–8 mm diameter.",general,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830025,7,2,"Chionanthus amblirrhinus. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 292. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02438
wfo-0000830051,"Small tree, 4–6 m tall, young shoots minutely velutinous to puberulous. Leaves somewhat coriaceous; petiole 3–5 mm long, minutely villous to puberulous; lamina elliptic to broadly elliptic, (3–)4–6.5 cm long, (1.5–)2–3 cm broad; base acute or obtuse, slightly decurrent onto the petiole; apex ± acuminate, often shortly so; 5–6 primary veins on each side of the midrib, usually obscure, sometime slightly raised below. Inflorescence short and dense, to 1 cm long, 3–5-flowered; rachis velutinous; flowers sessile. Calyx lobes 1 mm long, obtuse, densely shortly pilose. Corolla white; lobes strap-shaped (4–)5–6 mm long; 0.5 mm broad, usually curled. Anthers broadly ellipsoid, about 0.75 mm long; filament about 0.5 mm long; connective slightly developed. Ovary flask-shaped, 2 mm long; style 0.5 mm, scarcely differentiated, stigma shallowly 2-lobed. Fruit ellipsoid, (0.6–)0.7 x (0.3–)0.4 cm.",general,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830051,7,2,"Chionanthus calcicola. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 290. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02435
wfo-0000830053,"Tree to ca 8 m. tall, young shoots glabrous. Leaves coriaceous; petiole stout, 1–2 cm long, glabrous; lamina glabrous, broadly oblanceolate, 20–30 cm long, 9–12 cm broad; base ± cuneate; apex very abruptly acuminate; 7–8 primary veins on each side of the midrib, raised above and below, secondary venation obscure. Inflorescence fascicled, racemose-decussate, from the axillary scars of shed leaves, 0.5–2 cm long, glabrous; flowers numerous, ± sessile. Calyx ciliolate, tube and lobes 1 mm long, lobes triangular, rounded. Corolla: (from Malayan material) lobes narrow, 5 mm long. Anthers not seen. Ovary broadly flask-shaped, 1 mm long; style 0.5 mm long, stigma very shallowly bilobed. Fruit (from Malayan material) ellipsoid, base flattened, 2.5 x 1.2 cm.",general,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830053,7,2,"Chionanthus callophyllus. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 287. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02429
wfo-0000830077,"Small tree to 7 m tall, young shoots finely velutinous. Leaves coriaceous, glabrous above, except the midrib, usually velutinous, rarely the midrib only puberulous below; petiole finely velutinous, 7–10 mm long; lamina oblong-elliptic, 19–34 cm long, 6–11 cm broad; base acute; apex shortly and finely acuminate; 9–10 primary veins on each side of the midrib, raised below, sunk above, otherwise obscure. Inflorescence racemose-decussate, 0.5–2 cm long; rachis finely pilose to subvelutinous; about 7- to 11-flowered; bracts 1 mm long, velutinous; flowers sessile to subsessile. Calyx glabrous, margins pilose, 1 mm long; tube very short. Corolla lobes strap-shaped, 3–4 mm long, 0.5 mm broad, ± involute. Anthers ellipsoid, 1–1.25 mm long, ± sessile; connective shortly developed. Ovary ovoid, 1 mm long; stigma ± sessile, slightly 2 lobed. Fruit not seen.",general,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830077,7,2,"Chionanthus decipiens. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 289. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02432
wfo-0000830094,"Tree, young shoots glabrous. Leaves somewhat chartaceous; petioles 3–5 mm long, glabrous; lamina elliptic, 5–7 cm long, 1.5–2.7 cm broad; base subcuneate, attenuate onto the petiole; apex acuminate; 4 or 5 primary veins on each side of the midrib, slightly raised above and below, venation otherwise obscure. Inflorescence racemose decussate, 1–1.5 cm long, usually 7-flowered; rachis pilose or villous to densely villous in places; pedicels 0–0.5 mm long. Calyx ± pilose, especially on the margins; tube 0.5 mm long; lobes triangular to rounded, 0.5 mm long. Corolla lobes 2.5 mm long, 0.4–0.5 mm broad, cuspidate. Anthers ellipsoid, 0.75 mm long; connective rounded, scarcely developed. Ovary flask-shaped, 0.75 mm long; style 0.5 mm long, stigma very slightly 2-lobed. Fruit not known.",general,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830094,7,2,"Chionanthus eriorachis. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02436
wfo-0000830166,"Tree to 15 m tall, young shoots glabrous. Leaves slightly coriaceous; petiole 2–4 cm long, glabrous; lamina glabrous, lanceolate to oblong, 11–18 cm long, 5.5–6.6 cm broad; base acute, attenuate onto the petiole; apex ± acuminate; 6–10 primary veins on each side of the midrib, raised above and below. Inflorescence racemose-decussate, 2–4 cm long, about 7-flowered, rachis glabrous; bracts 1–2 mm long, long acute; pedicels 0.5–1 mm long. Calyx glabrous; tube 0.5 mm long; lobes 0.5–0.75 mm long, acutely triangular. Corolla white; lobes strap-shaped, 7–8.5 mm long, 0.5–0.75 mm broad, involute. Anthers very broadly ellipsoid, 1 mm long; filaments 0.5 mm long; connective not developed. Ovary bottle-shaped, 1 mm long; style scarcely differentiated, 0.25 mm long, stigma broadly and slightly 2-lobed. Fruit not known.",general,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830166,7,2,"Chionanthus maxwellii. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 292. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02439
wfo-0000830170,"Shrubs or small trees, ca 8–15 m tall; young shoots glabrous. Leaves somewhat coriaceous; petiole glabrous, 2–4 cm long; lamina glabrous, oblong-elliptic to slightly obovate, (9–)11–24 cm long, (3.5–)4.5–10 cm broad; base cuneate, long attenuate onto the petiole; apex shortly acuminate, 7–9 primary veins on each side of the midrib, raised above, ± sunk below, secondary venation obscure. Inflorescence fasciculate, briefly paniculate, glabrous, 1–4 cm long, flowers numerous; pedicels 0.5–1 mm long. Calyx glabrous, ± membranous; tube 0.25–0.5 mm long; lobes rounded, 0.25–0.5 mm long. Corolla white or light yellow; lobes narrowly elliptic, 1.5–2 mm long, 0.5–1 mm broad, involute. Anthers broadly ellipsoid, 0.75–1 mm long, ± sessile. Ovary flask-shaped, 1 mm long; style scarcely differentiated, 0.25 mm long, stigma slightly 2-lobed. Fruit ellipsoid, 1.5–2.5 x 1 cm.",general,EN,P.S.Green,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000830170,7,2,"Chionanthus microbotrys. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 283. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02427
